zip,city,county,state,center_latitude,center_longitude
96054,Lookout,Modoc,CA,41.3,-121.1
96055,"Los Molinos",Tehama,CA,40.05,-122.07
96056,Mcarthur,Lassen,CA,41.1,-121.34
96057,Mccloud,Siskiyou,CA,41.26,-122.1
96058,Macdoel,Siskiyou,CA,41.74,-121.89
96059,Manton,Tehama,CA,40.41,-121.84
96061,"Mill Creek",Tehama,CA,40.34,-121.46
96062,Millville,Shasta,CA,40.56,-122.07
96063,Mineral,Tehama,CA,40.38,-121.57
96064,Montague,Siskiyou,CA,41.76,-122.39
96065,"Montgomery Creek",Shasta,CA,40.86,-121.91
96067,"Mount Shasta",Siskiyou,CA,41.31,-122.32
96068,Nubieber,Lassen,CA,41.08,-121.19
96069,"Oak Run",Shasta,CA,40.66,-122.03
96070,Obrien,Shasta,CA,40.81,-122.32
96071,"Old Station",Shasta,CA,40.67,-121.47
96073,"Palo Cedro",Shasta,CA,40.56,-122.2
96074,Paskenta,Tehama,CA,39.88,-122.58
96075,"Paynes Creek",Tehama,CA,40.35,-121.86
96076,Platina,Shasta,CA,40.38,-122.91
96078,Proberta,Tehama,CA,40.08,-122.17
96079,"Shasta Lake",Shasta,CA,40.68,-122.34
96080,"Red Bluff",Tehama,CA,40.13,-122.43
96084,"Round Mountain",Shasta,CA,40.92,-122.02
96085,"Scott Bar",Siskiyou,CA,41.73,-123.04
96086,"Seiad Valley",Siskiyou,CA,41.86,-123.22
96087,Shasta,Shasta,CA,40.62,-122.5
96088,Shingletown,Shasta,CA,40.5,-121.8
96089,"Shasta Lake",Shasta,CA,40.68,-122.4
96090,Tehama,Tehama,CA,40.02,-122.13
96091,"Trinity Center",Trinity,CA,41.05,-122.78
96092,Vina,Tehama,CA,39.97,-122.02
96093,Weaverville,Trinity,CA,40.74,-122.93
96094,Weed,Siskiyou,CA,41.51,-122.36
96095,Whiskeytown,Shasta,CA,40.7,-122.6
96096,Whitmore,Shasta,CA,40.63,-121.87
96097,Yreka,Siskiyou,CA,41.75,-122.67
96099,Redding,Shasta,CA,40.64,-122.5
96101,Alturas,Modoc,CA,41.43,-120.53
96103,Blairsden-graeagle,Plumas,CA,39.78,-120.65
96104,Cedarville,Modoc,CA,41.48,-120.14
96105,Chilcoot,Plumas,CA,39.87,-120.2
96106,Clio,Plumas,CA,39.72,-120.57
96107,Coleville,Mono,CA,38.47,-119.48
96108,"Davis Creek",Modoc,CA,41.75,-120.4
96109,Doyle,Lassen,CA,39.94,-120.06
96110,Eagleville,Modoc,CA,41.3,-120.1
96111,Floriston,Nevada,CA,39.39,-120.02
96112,"Fort Bidwell",Modoc,CA,41.88,-120.11
96113,Herlong,Lassen,CA,40.2,-120.19
96114,Janesville,Lassen,CA,40.28,-120.5
96115,"Lake City",Modoc,CA,41.71,-120.23
96116,Likely,Modoc,CA,41.29,-120.44
96117,Litchfield,Lassen,CA,40.51,-120.31
96118,Loyalton,Sierra,CA,39.63,-120.21
96119,Madeline,Lassen,CA,41.05,-120.49
96120,Markleeville,Alpine,CA,38.73,-119.84
96121,Milford,Plumas,CA,40.18,-120.36
96122,Portola,Plumas,CA,39.79,-120.46
96123,Ravendale,Lassen,CA,40.82,-120.28
96124,Calpine,Sierra,CA,39.66,-120.43
96125,"Sierra City",Sierra,CA,39.6,-120.65
96126,Sierraville,Sierra,CA,39.57,-120.34
96127,Susanville,Lassen,CA,40.41,-120.65
96128,Standish,Lassen,CA,40.35,-120.38
96129,Beckwourth,Plumas,CA,39.82,-120.37
96130,Susanville,Lassen,CA,40.57,-120.61
96132,Termo,Lassen,CA,40.94,-120.64
96133,Topaz,Mono,CA,38.64,-119.48
96134,Tulelake,Siskiyou,CA,41.8,-121.46
96135,Vinton,Plumas,CA,39.71,-120.21
96136,Wendel,Lassen,CA,40.31,-120.2
96137,Westwood,Lassen,CA,40.26,-121.02
96140,"Carnelian Bay",Placer,CA,39.22,-120.08
96141,Homewood,Placer,CA,39.1,-120.19
96142,Tahoma,"El Dorado",CA,39.02,-120.14
96143,"Kings Beach",Placer,CA,39.24,-120.04
96145,"Tahoe City",Placer,CA,39.18,-120.14
96146,"Olympic Valley",Placer,CA,39.19,-120.22
96148,"Tahoe Vista",Placer,CA,39.24,-120.05
96150,"South Lake Tahoe","El Dorado",CA,38.84,-120.01
96151,"South Lake Tahoe","El Dorado",CA,38.94,-119.97
96152,"South Lake Tahoe","El Dorado",CA,38.94,-119.97
96154,"South Lake Tahoe","El Dorado",CA,38.94,-119.97
96155,"South Lake Tahoe","El Dorado",CA,38.78,-120.07
96156,"South Lake Tahoe",Alpine,CA,38.94,-119.97
96157,"South Lake Tahoe","El Dorado",CA,38.94,-119.97
96158,"South Lake Tahoe","El Dorado",CA,38.92,-119.96
96160,Truckee,Nevada,CA,39.32,-120.18
96161,Truckee,Nevada,CA,39.33,-120.24
96162,Truckee,Placer,CA,39.3,-120.31
96701,Aiea,Honolulu,HI,21.38,-157.92
96703,Anahola,Kauai,HI,22.14,-159.31
96704,"Captain Cook",Hawaii,HI,19.5,-155.9
96705,Eleele,Kauai,HI,21.91,-159.58
96706,"Ewa Beach",Honolulu,HI,21.31,-158.01
96707,Kapolei,Honolulu,HI,21.34,-158.08
96708,Haiku,Maui,HI,20.91,-156.32
96709,Kapolei,Honolulu,HI,21.34,-158.08
96710,Hakalau,Hawaii,HI,19.89,-155.12
96712,Haleiwa,Honolulu,HI,21.59,-158.1
96713,Hana,Maui,HI,20.77,-155.99
96714,Hanalei,Kauai,HI,22.2,-159.5
96715,Hanamaulu,Kauai,HI,21.99,-159.35
96716,Hanapepe,Kauai,HI,21.91,-159.59
96717,Hauula,Honolulu,HI,21.59,-157.92
96718,"Hawaii National Park",Hawaii,HI,19.43,-155.26
96719,Hawi,Hawaii,HI,20.24,-155.83
96720,Hilo,Hawaii,HI,19.69,-155.08
96721,Hilo,Hawaii,HI,19.69,-155.08
96722,Princeville,Kauai,HI,22.22,-159.48
96725,Holualoa,Hawaii,HI,19.63,-155.92
96726,Honaunau,Hawaii,HI,19.42,-155.91
96727,Honokaa,Hawaii,HI,20.07,-155.46
96728,Honomu,Hawaii,HI,19.87,-155.11
96729,Hoolehua,Maui,HI,21.17,-157.07
96730,Kaaawa,Honolulu,HI,21.55,-157.85
96731,Kahuku,Honolulu,HI,21.68,-157.94
96732,Kahului,Maui,HI,20.87,-156.45
96733,Kahului,Maui,HI,20.87,-156.45
96734,Kailua,Honolulu,HI,21.4,-157.73
96737,"Ocean View",Hawaii,HI,19.1,-155.76
96738,Waikoloa,Hawaii,HI,19.93,-155.79
96739,Keauhou,Hawaii,HI,19.56,-155.96
96740,"Kailua Kona",Hawaii,HI,19.63,-155.99
96741,Kalaheo,Kauai,HI,21.92,-159.52
96742,Kalaupapa,Kalawao,HI,21.19,-156.98
96743,Kamuela,Hawaii,HI,20.04,-155.7
96744,Kaneohe,Honolulu,HI,21.41,-157.79
96745,"Kailua Kona",Hawaii,HI,19.63,-155.99
96746,Kapaa,Kauai,HI,22.09,-159.35
96747,Kaumakani,Kauai,HI,21.92,-159.62
96748,Kaunakakai,Maui,HI,21.08,-157.01
96749,Keaau,Hawaii,HI,19.61,-155.04
96750,Kealakekua,Hawaii,HI,19.54,-155.88
96751,Kealia,Kauai,HI,22.11,-159.31
96752,Kekaha,Kauai,HI,21.97,-159.71
96753,Kihei,Maui,HI,20.76,-156.45
96754,Kilauea,Kauai,HI,22.21,-159.41
96755,Kapaau,Hawaii,HI,20.23,-155.81
96756,Koloa,Kauai,HI,21.9,-159.46
96757,Kualapuu,Maui,HI,21.16,-157.05
96759,Kunia,Honolulu,HI,21.46,-158.06
96760,Kurtistown,Hawaii,HI,19.58,-155.07
96761,Lahaina,Maui,HI,20.89,-156.67
96762,Laie,Honolulu,HI,21.64,-157.92
96763,"Lanai City",Maui,HI,20.83,-156.92
96764,Laupahoehoe,Hawaii,HI,19.97,-155.24
96765,Lawai,Kauai,HI,21.92,-159.5
96766,Lihue,Kauai,HI,21.97,-159.35
96767,Lahaina,Maui,HI,20.89,-156.67
96768,Makawao,Maui,HI,20.85,-156.32
96769,Makaweli,Kauai,HI,21.94,-159.66
96770,Maunaloa,Maui,HI,21.13,-157.21
96771,"Mountain View",Hawaii,HI,19.52,-155.14
96772,Naalehu,Hawaii,HI,19.07,-155.57
96773,Ninole,Hawaii,HI,19.93,-155.16
96774,Ookala,Hawaii,HI,20.01,-155.28
96776,Paauilo,Hawaii,HI,20.04,-155.37
96777,Pahala,Hawaii,HI,19.2,-155.48
96778,Pahoa,Hawaii,HI,19.49,-154.94
96779,Paia,Maui,HI,20.91,-156.37
96780,Papaaloa,Hawaii,HI,19.97,-155.22
96781,Papaikou,Hawaii,HI,19.79,-155.09
96782,"Pearl City",Honolulu,HI,21.4,-157.96
96783,Pepeekeo,Hawaii,HI,19.83,-155.1
96784,Puunene,Maui,HI,20.86,-156.45
96785,Volcano,Hawaii,HI,19.49,-155.23
96786,Wahiawa,Honolulu,HI,21.5,-158.02
96788,Pukalani,Maui,HI,20.83,-156.34
96789,Mililani,Honolulu,HI,21.45,-158.01
96790,Kula,Maui,HI,20.72,-156.34
96791,Waialua,Honolulu,HI,21.57,-158.12
96792,Waianae,Honolulu,HI,21.44,-158.18
96793,Wailuku,Maui,HI,20.88,-156.5
96795,Waimanalo,Honolulu,HI,21.34,-157.72
96796,Waimea,Kauai,HI,21.95,-159.67
96797,Waipahu,Honolulu,HI,21.39,-158.01
96799,"Pago Pago",,AS,-14.27,-170.7
96801,Honolulu,Honolulu,HI,21.3,-157.85
96802,Honolulu,Honolulu,HI,21.3,-157.85
96803,Honolulu,Honolulu,HI,21.3,-157.85
96804,Honolulu,Honolulu,HI,21.3,-157.85
96805,Honolulu,Honolulu,HI,21.3,-157.85
96806,Honolulu,Honolulu,HI,21.3,-157.85
96807,Honolulu,Honolulu,HI,21.3,-157.85
96808,Honolulu,Honolulu,HI,21.3,-157.85
96809,Honolulu,Honolulu,HI,21.3,-157.85
96810,Honolulu,Honolulu,HI,21.3,-157.85
96811,Honolulu,Honolulu,HI,21.3,-157.85
96812,Honolulu,Honolulu,HI,21.3,-157.85
96813,Honolulu,Honolulu,HI,21.3,-157.85
96814,Honolulu,Honolulu,HI,21.3,-157.85
96815,Honolulu,Honolulu,HI,21.3,-157.85
96816,Honolulu,Honolulu,HI,21.3,-157.85
96817,Honolulu,Honolulu,HI,21.3,-157.85
96818,Honolulu,Honolulu,HI,21.3,-157.85
96819,Honolulu,Honolulu,HI,21.3,-157.85
96820,Honolulu,Honolulu,HI,21.3,-157.85
96821,Honolulu,Honolulu,HI,21.3,-157.85
96822,Honolulu,Honolulu,HI,21.3,-157.85
96823,Honolulu,Honolulu,HI,21.3,-157.85
96824,Honolulu,Honolulu,HI,21.3,-157.85
96825,Honolulu,Honolulu,HI,21.3,-157.85
96826,Honolulu,Honolulu,HI,21.3,-157.85
96827,Honolulu,Honolulu,HI,21.31,-157.86
96828,Honolulu,Honolulu,HI,21.3,-157.85
96830,Honolulu,Honolulu,HI,21.3,-157.85
96835,Honolulu,Honolulu,HI,21.35,-157.87
96836,Honolulu,Honolulu,HI,21.3,-157.85
96837,Honolulu,Honolulu,HI,21.3,-157.85
96838,Honolulu,Honolulu,HI,21.3,-157.85
96839,Honolulu,Honolulu,HI,21.3,-157.85
96840,Honolulu,Honolulu,HI,21.3,-157.85
96841,Honolulu,Honolulu,HI,21.3,-157.85
96843,Honolulu,Honolulu,HI,21.3,-157.85
96844,Honolulu,Honolulu,HI,21.3,-157.85
96846,Honolulu,Honolulu,HI,21.3,-157.85
96847,Honolulu,Honolulu,HI,21.3,-157.85
96848,Honolulu,Honolulu,HI,21.3,-157.85
96849,Honolulu,Honolulu,HI,21.3,-157.85
96850,Honolulu,Honolulu,HI,21.3,-157.85
96853,"J B P H H",Honolulu,HI,21.31,-157.93
96854,"Wheeler Army Airfield",Honolulu,HI,21.48,-158.03
96857,"Schofield Barracks",Honolulu,HI,21.49,-158.06
96858,"Fort Shafter",Honolulu,HI,21.35,-157.87
96859,"Tripler Amc",Honolulu,HI,21.36,-157.89
96860,"J B P H H",Honolulu,HI,21.36,-157.94
96861,"Camp H M Smith",Honolulu,HI,21.39,-157.9
96863,"M C B H Kaneohe Bay",Honolulu,HI,21.43,-157.74
96898,"Wake Island",Honolulu,HI,21.32,-157.89
96910,Hagatna,Guam,GU,13.47,144.74
96912,Dededo,,GU,13.51,144.83
96913,Barrigada,,GU,13.46,144.79
96915,"Santa Rita",,GU,13.38,144.66
96916,Merizo,,GU,13.26,144.66
96917,Inarajan,,GU,13.27,144.74
96919,"Agana Heights",,GU,13.46,144.74
96921,Barrigada,,GU,13.46,144.79
96923,Mangilao,,GU,13.43,144.79
96928,Agat,,GU,13.38,144.65
96929,Yigo,,GU,13.53,144.88
96931,Tamuning,,GU,13.48,144.77
96932,Hagatna,,GU,13.47,144.74
96939,Palau,,PW,7.51,134.58
96940,Palau,,PW,7.5,134.5
96941,Pohnpei,,FM,6.85,158.26
96942,Chuuk,,FM,7.33,151.8
96943,Yap,,FM,9.5,138.14
96944,Kosrae,,FM,5.29,162.97
96950,Saipan,"Northern Mariana Islands",MP,15.17,145.75
96951,Rota,,MP,14.15,145.21
96952,Tinian,,MP,15,145.63
96960,Majuro,,MH,7.11,171.18
96970,Ebeye,,MH,8.78,167.73
97001,Antelope,Wasco,OR,44.95,-120.65
97002,Aurora,Marion,OR,45.23,-122.8
97004,Beavercreek,Clackamas,OR,45.25,-122.46
97005,Beaverton,Washington,OR,45.49,-122.8
97006,Beaverton,Washington,OR,45.52,-122.85
97007,Beaverton,Washington,OR,45.44,-122.88
97008,Beaverton,Washington,OR,45.45,-122.79
97009,Boring,Clackamas,OR,45.42,-122.37
97010,"Bridal Veil",Multnomah,OR,45.55,-122.27
97011,Brightwood,Clackamas,OR,45.36,-121.99
97013,Canby,Clackamas,OR,45.21,-122.66
97014,"Cascade Locks","Hood River",OR,45.61,-121.84
97015,Clackamas,Clackamas,OR,45.41,-122.49
97016,Clatskanie,Columbia,OR,46.06,-123.27
97017,Colton,Clackamas,OR,45.17,-122.4
97018,"Columbia City",Columbia,OR,45.89,-122.81
97019,Corbett,Multnomah,OR,45.51,-122.21
97020,Donald,Marion,OR,45.22,-122.83
97021,Dufur,Wasco,OR,45.4,-121.16
97022,"Eagle Creek",Clackamas,OR,45.34,-122.29
97023,Estacada,Clackamas,OR,45.2,-122.06
97024,Fairview,Multnomah,OR,45.54,-122.44
97026,Gervais,Marion,OR,45.11,-122.94
97027,Gladstone,Clackamas,OR,45.38,-122.59
97028,"Government Camp",Clackamas,OR,45.27,-121.71
97029,"Grass Valley",Sherman,OR,45.28,-120.73
97030,Gresham,Multnomah,OR,45.5,-122.43
97031,"Hood River","Hood River",OR,45.61,-121.58
97032,Hubbard,Marion,OR,45.18,-122.79
97033,Kent,Sherman,OR,45.08,-120.66
97034,"Lake Oswego",Clackamas,OR,45.4,-122.68
97035,"Lake Oswego",Clackamas,OR,45.41,-122.72
97036,Marylhurst,Clackamas,OR,45.39,-122.64
97037,Maupin,Wasco,OR,45.04,-121.15
97038,Molalla,Clackamas,OR,45.07,-122.55
97039,Moro,Sherman,OR,45.41,-120.79
97040,Mosier,Wasco,OR,45.6,-121.37
97041,"Mount Hood Parkdale","Hood River",OR,45.43,-121.63
97042,Mulino,Clackamas,OR,45.2,-122.54
97044,Odell,"Hood River",OR,45.62,-121.54
97045,"Oregon City",Clackamas,OR,45.32,-122.52
97048,Rainier,Columbia,OR,46.04,-122.98
97049,Rhododendron,Clackamas,OR,45.36,-121.85
97050,Rufus,Sherman,OR,45.66,-120.77
97051,"Saint Helens",Columbia,OR,45.88,-122.92
97053,Warren,Columbia,OR,45.81,-122.88
97054,"Deer Island",Columbia,OR,45.94,-122.92
97055,Sandy,Clackamas,OR,45.38,-122.23
97056,Scappoose,Columbia,OR,45.8,-122.97
97057,Shaniko,Wasco,OR,44.98,-120.74
97058,"The Dalles",Wasco,OR,45.54,-121.15
97060,Troutdale,Multnomah,OR,45.52,-122.35
97062,Tualatin,Washington,OR,45.36,-122.75
97063,"Tygh Valley",Wasco,OR,45.22,-121.26
97064,Vernonia,Columbia,OR,45.88,-123.23
97065,Wasco,Sherman,OR,45.59,-120.63
97067,Welches,Clackamas,OR,45.3,-121.95
97068,"West Linn",Clackamas,OR,45.34,-122.66
97070,Wilsonville,Clackamas,OR,45.3,-122.78
97071,Woodburn,Marion,OR,45.13,-122.82
97075,Beaverton,Washington,OR,45.49,-122.8
97076,Beaverton,Washington,OR,45.49,-122.8
97077,Beaverton,Washington,OR,45.49,-122.8
97078,Beaverton,Washington,OR,45.48,-122.8
97080,Gresham,Multnomah,OR,45.47,-122.37
97086,"Happy Valley",Clackamas,OR,45.44,-122.52
97089,Damascus,Clackamas,OR,45.42,-122.45
97101,Amity,Yamhill,OR,45.1,-123.23
97102,"Arch Cape",Clatsop,OR,45.84,-123.86
97103,Astoria,Clatsop,OR,46.12,-123.67
97106,Banks,Washington,OR,45.66,-123.15
97107,"Bay City",Tillamook,OR,45.58,-123.81
97108,Beaver,Tillamook,OR,45.27,-123.71
97109,Buxton,Washington,OR,45.73,-123.19
97110,"Cannon Beach",Clatsop,OR,45.92,-123.97
97111,Carlton,Yamhill,OR,45.29,-123.22
97112,Cloverdale,Tillamook,OR,45.22,-123.92
97113,Cornelius,Washington,OR,45.52,-123.04
97114,Dayton,Yamhill,OR,45.19,-123.07
97115,Dundee,Yamhill,OR,45.26,-123.02
97116,"Forest Grove",Washington,OR,45.55,-123.15
97117,"Gales Creek",Washington,OR,45.61,-123.27
97118,Garibaldi,Tillamook,OR,45.56,-123.9
97119,Gaston,Washington,OR,45.47,-123.2
97121,Hammond,Clatsop,OR,46.17,-123.97
97122,Hebo,Tillamook,OR,45.17,-123.83
97123,Hillsboro,Washington,OR,45.44,-122.96
97124,Hillsboro,Washington,OR,45.58,-122.91
97125,Manning,Washington,OR,45.65,-123.23
97127,Lafayette,Yamhill,OR,45.24,-123.11
97128,Mcminnville,Yamhill,OR,45.19,-123.24
97130,Manzanita,Tillamook,OR,45.77,-123.96
97131,Nehalem,Tillamook,OR,45.7,-123.86
97132,Newberg,Yamhill,OR,45.32,-122.98
97133,"North Plains",Washington,OR,45.67,-123.02
97134,Oceanside,Tillamook,OR,45.45,-123.96
97135,"Pacific City",Tillamook,OR,45.19,-123.96
97136,"Rockaway Beach",Tillamook,OR,45.62,-123.91
97137,"Saint Paul",Marion,OR,45.2,-122.96
97138,Seaside,Clatsop,OR,45.92,-123.7
97140,Sherwood,Washington,OR,45.35,-122.86
97141,Tillamook,Tillamook,OR,45.46,-123.71
97143,Netarts,Tillamook,OR,45.43,-123.94
97144,Timber,Washington,OR,45.74,-123.31
97145,"Tolovana Park",Clatsop,OR,45.86,-123.96
97146,Warrenton,Clatsop,OR,46.12,-123.91
97147,Wheeler,Tillamook,OR,45.68,-123.88
97148,Yamhill,Yamhill,OR,45.36,-123.24
97149,Neskowin,Tillamook,OR,45.1,-123.93
97201,Portland,Multnomah,OR,45.5,-122.69
97202,Portland,Multnomah,OR,45.47,-122.64
97203,Portland,Multnomah,OR,45.61,-122.74
97204,Portland,Multnomah,OR,45.51,-122.67
97205,Portland,Multnomah,OR,45.51,-122.68
97206,Portland,Multnomah,OR,45.48,-122.6
97207,Portland,Multnomah,OR,45.52,-122.68
97208,Portland,Multnomah,OR,45.53,-122.56
97209,Portland,Multnomah,OR,45.53,-122.68
97210,Portland,Multnomah,OR,45.55,-122.73
97211,Portland,Multnomah,OR,45.57,-122.62
97212,Portland,Multnomah,OR,45.54,-122.64
97213,Portland,Multnomah,OR,45.53,-122.6
97214,Portland,Multnomah,OR,45.51,-122.64
97215,Portland,Multnomah,OR,45.51,-122.59
97216,Portland,Multnomah,OR,45.51,-122.55
97217,Portland,Multnomah,OR,45.58,-122.7
97218,Portland,Multnomah,OR,45.57,-122.59
97219,Portland,Multnomah,OR,45.45,-122.69
97220,Portland,Multnomah,OR,45.55,-122.56
97221,Portland,Multnomah,OR,45.49,-122.72
97222,Portland,Clackamas,OR,45.44,-122.61
97223,Portland,Washington,OR,45.44,-122.76
97224,Portland,Washington,OR,45.4,-122.79
97225,Portland,Washington,OR,45.49,-122.77
97227,Portland,Multnomah,OR,45.54,-122.67
97228,Portland,Multnomah,OR,45.53,-122.68
97229,Portland,Washington,OR,45.55,-122.81
97230,Portland,Multnomah,OR,45.54,-122.5
97231,Portland,Multnomah,OR,45.73,-122.76
97232,Portland,Multnomah,OR,45.52,-122.64
97233,Portland,Multnomah,OR,45.51,-122.49
97236,Portland,Multnomah,OR,45.46,-122.49
97238,Portland,Multnomah,OR,45.57,-122.6
97239,Portland,Multnomah,OR,45.48,-122.69
97240,Portland,Multnomah,OR,45.5,-122.65
97242,Portland,Multnomah,OR,45.48,-122.64
97251,Portland,Multnomah,OR,45.52,-122.67
97253,Portland,Multnomah,OR,45.52,-122.67
97254,Portland,Multnomah,OR,45.52,-122.67
97255,Portland,Multnomah,OR,45.52,-122.67
97256,Portland,Multnomah,OR,45.51,-122.67
97258,Portland,Multnomah,OR,45.51,-122.67
97259,Portland,Multnomah,OR,45.52,-122.67
97266,Portland,Multnomah,OR,45.46,-122.55
97267,Portland,Clackamas,OR,45.4,-122.61
97268,Portland,Multnomah,OR,45.41,-122.63
97269,Portland,Multnomah,OR,45.44,-122.61
97271,Portland,Multnomah,OR,45.52,-122.67
97272,Portland,Multnomah,OR,45.52,-122.67
97280,Portland,Multnomah,OR,45.45,-122.7
97281,Portland,Multnomah,OR,45.44,-122.77
97282,Portland,Multnomah,OR,45.48,-122.64
97283,Portland,Multnomah,OR,45.53,-122.65
97286,Portland,Multnomah,OR,45.48,-122.59
97290,Portland,Multnomah,OR,45.57,-122.64
97291,Portland,Multnomah,OR,45.54,-122.72
97292,Portland,Multnomah,OR,45.51,-122.55
97293,Portland,Multnomah,OR,45.51,-122.64
97294,Portland,Multnomah,OR,45.54,-122.49
97296,Portland,Multnomah,OR,45.53,-122.77
97298,Portland,Multnomah,OR,45.5,-122.77
97299,Portland,Multnomah,OR,45.54,-122.61
97301,Salem,Marion,OR,44.9,-122.92
97302,Salem,Marion,OR,44.9,-123.06
97303,Salem,Marion,OR,45.01,-123.01
97304,Salem,Polk,OR,45.02,-123.11
97305,Salem,Marion,OR,45.01,-122.91
97306,Salem,Marion,OR,44.84,-123.08
97307,Keizer,Marion,OR,45.01,-123.01
97308,Salem,Marion,OR,44.89,-122.92
97309,Salem,Marion,OR,44.92,-123.01
97310,Salem,Marion,OR,44.91,-123
97311,Salem,Marion,OR,44.94,-123.02
97312,Salem,Marion,OR,44.89,-123.06
97313,Salem,Marion,OR,45.03,-123.02
97314,Salem,Marion,OR,44.96,-123
97317,Salem,Marion,OR,44.9,-122.89
97321,Albany,Benton,OR,44.62,-123.13
97322,Albany,Linn,OR,44.63,-123
97324,Alsea,Benton,OR,44.35,-123.65
97325,Aumsville,Marion,OR,44.82,-122.85
97326,Blodgett,Lincoln,OR,44.62,-123.6
97327,Brownsville,Linn,OR,44.38,-122.94
97329,Cascadia,Linn,OR,44.44,-122.36
97330,Corvallis,Benton,OR,44.63,-123.27
97331,Corvallis,Benton,OR,44.56,-123.27
97333,Corvallis,Benton,OR,44.46,-123.34
97335,Crabtree,Linn,OR,44.63,-122.89
97336,Crawfordsville,Linn,OR,44.35,-122.85
97338,Dallas,Polk,OR,44.92,-123.34
97339,Corvallis,Benton,OR,44.56,-123.26
97341,"Depoe Bay",Lincoln,OR,44.81,-124.05
97342,Detroit,Marion,OR,44.73,-122.1
97343,Eddyville,Lincoln,OR,44.57,-123.75
97344,"Falls City",Polk,OR,44.87,-123.52
97345,Foster,Linn,OR,44.39,-122.56
97346,Gates,Linn,OR,44.74,-122.39
97347,"Grand Ronde",Polk,OR,45.06,-123.65
97348,Halsey,Linn,OR,44.38,-123.11
97350,Idanha,Marion,OR,44.64,-122.01
97351,Independence,Polk,OR,44.83,-123.2
97352,Jefferson,Marion,OR,44.75,-123.04
97355,Lebanon,Linn,OR,44.52,-122.81
97357,Logsden,Lincoln,OR,44.74,-123.8
97358,Lyons,Marion,OR,44.82,-122.37
97360,"Mill City",Marion,OR,44.74,-122.48
97361,Monmouth,Polk,OR,44.78,-123.33
97362,"Mount Angel",Marion,OR,45.06,-122.76
97364,Neotsu,Lincoln,OR,44.99,-123.98
97365,Newport,Lincoln,OR,44.66,-124.01
97366,"South Beach",Lincoln,OR,44.56,-124.03
97367,"Lincoln City",Lincoln,OR,44.94,-123.94
97368,Otis,Lincoln,OR,45,-123.89
97369,"Otter Rock",Lincoln,OR,44.74,-124.05
97370,Philomath,Benton,OR,44.59,-123.46
97371,Rickreall,Polk,OR,44.99,-123.2
97372,"Rose Lodge",Lincoln,OR,45.01,-123.87
97373,"Saint Benedict",Marion,OR,45.05,-122.78
97374,Scio,Linn,OR,44.68,-122.76
97375,"Scotts Mills",Marion,OR,44.96,-122.57
97376,"Seal Rock",Lincoln,OR,44.5,-123.99
97377,Shedd,Linn,OR,44.45,-123.1
97378,Sheridan,Yamhill,OR,45.1,-123.42
97380,Siletz,Lincoln,OR,44.77,-123.92
97381,Silverton,Marion,OR,44.95,-122.71
97383,Stayton,Marion,OR,44.81,-122.72
97384,Mehama,Marion,OR,44.79,-122.6
97385,Sublimity,Marion,OR,44.86,-122.73
97386,"Sweet Home",Linn,OR,44.36,-122.69
97388,"Gleneden Beach",Lincoln,OR,44.88,-124.03
97389,Tangent,Linn,OR,44.54,-123.08
97390,Tidewater,Lincoln,OR,44.32,-123.85
97391,Toledo,Lincoln,OR,44.6,-123.89
97392,Turner,Marion,OR,44.79,-122.94
97394,Waldport,Lincoln,OR,44.45,-123.94
97396,Willamina,Yamhill,OR,45.13,-123.51
97401,Eugene,Lane,OR,44.06,-123.08
97402,Eugene,Lane,OR,44.04,-123.22
97403,Eugene,Lane,OR,44.03,-123.05
97404,Eugene,Lane,OR,44.1,-123.13
97405,Eugene,Lane,OR,43.92,-123.08
97406,Agness,Curry,OR,42.59,-124.01
97407,Allegany,Coos,OR,43.42,-124.03
97408,Eugene,Lane,OR,44.13,-123.07
97409,Alvadore,Lane,OR,44.12,-123.26
97410,Azalea,Douglas,OR,42.78,-123.12
97411,Bandon,Coos,OR,43.05,-124.36
97412,Blachly,Lane,OR,44.17,-123.57
97413,"Blue River",Lane,OR,44.05,-122.05
97414,Broadbent,Coos,OR,42.96,-124.17
97415,Brookings,Curry,OR,42.13,-124.24
97416,"Camas Valley",Douglas,OR,43.05,-123.67
97417,Canyonville,Douglas,OR,42.94,-123.22
97419,Cheshire,Lane,OR,44.18,-123.37
97420,"Coos Bay",Coos,OR,43.37,-124.14
97423,Coquille,Coos,OR,43.2,-124.12
97424,"Cottage Grove",Lane,OR,43.71,-123.03
97425,"Crescent Lake",Klamath,OR,43.47,-121.92
97426,Creswell,Lane,OR,43.9,-123.02
97427,"Culp Creek",Lane,OR,43.68,-122.79
97428,Curtin,Douglas,OR,43.74,-123.18
97429,"Days Creek",Douglas,OR,42.97,-123.06
97430,Deadwood,Lane,OR,44.16,-123.7
97431,Dexter,Lane,OR,43.88,-122.81
97432,Dillard,Douglas,OR,43.16,-123.45
97434,Dorena,Lane,OR,43.7,-122.89
97435,Drain,Douglas,OR,43.71,-123.32
97436,Elkton,Douglas,OR,43.64,-123.61
97437,Elmira,Lane,OR,44.09,-123.39
97438,"Fall Creek",Lane,OR,43.94,-122.68
97439,Florence,Lane,OR,44.12,-124
97440,Eugene,Lane,OR,44.05,-123.11
97441,Gardiner,Douglas,OR,43.76,-124.14
97442,Glendale,Douglas,OR,42.79,-123.4
97443,Glide,Douglas,OR,43.24,-123
